,G,I,Q,H
4592,True,200.0762610019598,1163.595245405582,True
4593,True,203.95758084109826,1153.171378777589,True
4594,True,233.8699711798646,1053.618159299507,False
4595,False,269.0329510956909,1178.2692976667342,False
4596,True,253.8253186336661,1379.5219100213217,True
4597,True,270.62393645462373,1305.4542733532626,True
4598,False,317.6221119462849,1233.6073334816979,True
4599,True,260.6288793118993,1337.3487107192773,True
4600,False,502.50703657141696,1973.9141906411612,True
4601,False,470.2796731544137,1904.3659851641173,True
4602,False,242.83267629669558,1014.3165761219581,False
4603,True,168.93225509068935,922.9902139500829,True
4604,True,338.6690250351719,1550.2485946247018,True
4605,False,248.61068551164254,945.7327006299685,False
4606,True,198.9261509840361,1007.436582102495,False
4607,False,320.7554671117674,1264.3063861396345,True
4608,True,329.30828886919227,1557.1590810086418,True
4609,True,266.69715792229294,1419.4356312639816,True
4610,True,349.08661475762915,1698.6473471805073,True
4611,True,281.3380619454285,1454.4362443736259,True
4612,False,218.27128233282207,872.8701527853834,False
4613,False,210.18562577051873,784.3799728786558,False
4614,False,418.3324237144602,1754.5004373414538,True
4615,True,160.1038730012098,924.8596318583604,False
4616,False,532.2044460819359,2191.680667250488,True
4617,False,687.0497814521549,2879.4085799339946,True
4618,True,241.91775936454317,1058.4643672464576,True
4619,True,229.3352689826342,1131.7769765354951,True
4620,True,234.2727533790628,1243.5447536084769,True
4621,False,188.0410484441705,656.9535312616883,False
4622,True,214.157482864012,1115.6140612973402,False
4623,False,291.0305930684741,1217.016829322911,True
4624,False,257.1840429727799,977.7439220383469,False
4625,False,259.63434367978965,1102.762219640853,True
4626,True,178.93599455831563,918.7603910739667,False
4627,True,176.30535648666756,912.8035843006963,False
4628,False,227.49070322693822,938.5398716968291,False
4629,False,186.46340596738412,683.9735378317863,False
4630,True,348.58924924593276,1668.5991053638068,True
4631,True,446.8155939233107,1881.5461009758892,True
4632,True,458.0928706631227,2012.6609454048078,True
4633,True,242.03989706798657,1296.60957623463,True
4634,False,183.44772276917365,773.4519372211528,False
4635,False,228.60779817852085,897.2694727080661,True
4636,True,252.83218521453944,1421.3946285973732,True
4637,False,475.2573502692954,1976.9820687562703,True
4638,False,222.92593828736756,866.1468870706325,False
4639,True,220.15831767701908,1134.6066280609043,False
4640,True,247.61101543138645,1290.788134957554,True
4641,False,232.94181758348006,963.3617878891596,False
4642,False,209.6350331375412,810.2467676829435,False
4643,False,249.97584578527562,938.3534559249587,False
4644,False,173.7206740240083,665.7077017948765,False
4645,True,328.02043644976123,1553.3865034932949,True
4646,True,167.518776536499,920.1218946305586,False
4647,False,407.56816945276466,1677.3291341153868,True
4648,False,192.78586475274565,856.334415254968,False
4649,True,236.70217441144626,1225.8506023647644,False
4650,False,212.99896864846158,827.2731719642819,False
4651,False,279.26224194462475,1040.6125284649531,False
4652,False,192.74044834250023,854.919313981253,False
4653,True,228.65175669472194,1197.9213113863123,True
4654,True,204.2611001315025,999.8720615507535,False
4655,True,321.7830045879639,1572.8333272095217,True
4656,False,356.7520625829745,1446.8657699595183,True
4657,False,209.268017717726,787.7026278253636,False
4658,True,246.71202486957856,1229.7173427136072,True
4659,True,309.1536522912096,1641.7216692263153,True
4660,True,464.9265118109212,2076.2558657975474,True
4661,True,326.37222614880915,1637.1582042745545,True
4662,False,266.26138450751296,1083.658497314065,True
4663,False,428.60172144413946,1766.9323556269198,True
4664,False,175.43322579778356,690.1050925045437,False
4665,False,208.66045557205524,912.7957557441545,False
4666,True,227.2338795762884,1351.7267175825566,True
4667,True,550.8482731022843,2537.5937377048353,True
4668,False,283.49582478789046,1086.7896158227156,True
4669,True,297.83459791284224,1585.9910954188756,True
4670,False,191.82357418779847,669.5664589754449,False
4671,False,295.32243842924646,1261.7734388357171,True
4672,True,252.47382826545368,1247.7386796852406,True
4673,False,185.2810513558817,757.2777634252458,False
4674,True,169.7295000362566,897.9989324664847,False
4675,True,374.9409474554085,1832.8576820394292,True
4676,True,247.99602345634386,1247.2989108192226,True
4677,False,283.1046920929896,1070.273818679898,False
4678,False,373.05842637204057,1469.8483720896993,True
4679,False,161.7204152218168,588.9666880817675,False
4680,False,175.3367319010369,756.5879663947582,False
4681,True,268.13499180667293,1331.717703582435,True
4682,False,219.4666617497895,931.6619181707739,False
4683,False,170.3169517953027,788.033665746077,False
4684,False,423.76443463917514,1663.701556414551,True
4685,True,330.3048260280882,1420.7740440122386,True
4686,True,234.3797799578138,1287.605823441646,True
4687,False,256.6686679361039,1043.5723058194287,False
4688,True,322.04194631350356,1507.5692786077425,True
4689,True,233.49616494840947,1090.5700146929998,True
4690,True,465.16900796243095,2090.8336624188696,True
4691,True,329.8314200634126,1608.419579936676,True
4692,True,171.02462235097062,878.301567522436,False
4693,True,249.68170882528975,1269.2835066588573,True
4694,False,369.9062374764524,1458.2540334851146,True
4695,False,561.3733022240651,2170.416136284001,True
4696,True,253.97453236210856,1222.5333445298302,False
4697,False,232.50291524473846,1093.5248819021128,True
4698,True,313.71114975641314,1504.748849678643,True
4699,True,256.57118432384493,1294.3698354610367,True
4700,True,348.15722401247433,1550.3870223889114,True
4701,False,359.84090702542517,1552.4794370942952,True
4702,False,256.1576558811557,1070.0479559144387,True
4703,False,198.42500198175907,784.9030517411383,False
4704,False,184.59468263060296,648.6420653059726,False
4705,False,369.4559777957855,1475.1053742192264,True
4706,False,194.62468712526757,774.9934436458689,False
4707,False,298.89243179143597,1164.80688108044,False
4708,False,215.4135819654941,869.9905765475204,False
4709,False,282.1729801567169,1067.658386965466,False
4710,False,252.0569105289101,1084.224073372405,True
4711,False,308.343447526106,1249.560625453845,True
4712,True,183.90336244303353,922.6059171516777,False
4713,True,328.93893340407476,1521.2424592693362,True
4714,True,197.33170396628717,1000.9465835308504,False
4715,True,164.4121019339301,887.6648489211169,False
4716,True,152.21468178574332,972.4871476102426,False
4717,True,256.1424242332846,1376.3445353546736,True
4718,False,222.38985218985115,920.3486388018345,False
4719,True,155.28284082237641,836.5706138967151,False
4720,False,221.19345704836695,974.5080482651618,False
4721,True,216.45410816317394,1147.7764426524466,False
4722,False,275.6618502389206,1052.9945742029226,False
4723,True,503.9269681029038,2251.241856772554,True
4724,False,342.0929019985139,1310.2445945975428,True
4725,False,258.71791219458015,1035.9258806356327,False
4726,False,229.7740351639818,859.5697195075101,False
4727,True,211.25448501439496,1095.3697661908252,False
4728,True,444.9793567286664,1984.6299189514712,True
4729,False,284.19953288734587,1316.6950130053274,True
4730,True,270.2424540797351,1364.4769610692872,True
4731,False,186.69592819585392,773.7923680644118,False
4732,True,203.8790783490998,1092.1337655603468,True
4733,False,230.59755714365758,980.0975309052908,True
4734,False,399.7000933983337,1692.6405998494813,True
4735,True,258.9556315126218,1364.9226502576678,True
4736,False,245.5122132746745,982.5938375833384,False
4737,True,214.33532280065117,1187.5802651886916,False
4738,False,235.56727309371604,995.0260484715351,True
4739,False,297.4881391904124,1212.5255612610247,True
4740,True,193.89968903652033,1004.6433150115942,False
4741,True,257.9603727078529,1177.448363612268,False
4742,False,196.68397006731573,786.1754256217189,False
4743,False,286.9668745367169,1196.3428959172754,True
4744,True,456.43335179280774,2012.9134589868754,True
4745,True,316.756169814555,1497.7070588546158,True
4746,True,294.61037538681063,1340.2603365247937,True
4747,False,166.34482018884478,696.3762839317355,False
4748,False,284.6267403113487,1071.4482113127606,False
4749,False,221.66622938836,798.2260128095172,False
4750,False,308.3891429217115,1267.774790791437,True
4751,True,171.07851655609227,946.3078555767806,False
4752,True,236.50740928055632,1241.7309966115106,True
4753,False,354.2943225829847,1398.0354150793046,True
4754,True,388.92035513790825,1852.6506023694249,True
4755,False,167.20321656516575,662.3391577097509,False
4756,True,188.25598423009475,930.9637811881632,False
4757,False,344.49639505662856,1382.2439683220823,True
4758,True,333.1789216468948,1511.2999566390326,True
4759,True,430.67077776657163,1953.2398839464004,True
4760,False,176.23458451472578,732.7883489877123,False
4761,True,293.19308946607526,1498.5681509723904,True
4762,False,427.79155610833925,1660.597873221605,True
4763,True,388.76865312569043,1924.3763604083829,True
4764,False,372.4888453046486,1553.173009488472,True
4765,False,223.19813442109634,832.1385934426775,False
4766,True,246.78080287477002,1183.9275660225035,True
4767,False,254.60885923051478,954.0701398974695,False
4768,False,149.0517917600376,651.8670162114215,False
4769,True,270.4332909475219,1344.1955602094206,True
4770,False,265.10949444943304,1008.7789549227033,False
4771,True,194.9071041370193,946.8995532698017,False
4772,True,318.7286729631227,1454.0531449189511,True
4773,True,215.59274328188343,1170.0063965685263,True
4774,False,204.4658373403912,916.7602833337869,False
4775,True,232.67269622814086,1160.231042861823,True
4776,True,317.7980791257785,1525.0319563513647,True
4777,True,251.27205097366829,1182.4909763550884,True
4778,False,215.1323332547966,958.4506212447423,False
4779,True,290.0058570643263,1516.9974041573548,True
4780,True,219.42238210140127,935.4876703757766,False
4781,False,250.92487025649717,1078.069543522777,True
4782,False,239.47494964394392,921.0290935568505,False
4783,True,206.42709253731388,1077.2193146302745,True
4784,True,204.69928598187312,1029.2577119723305,False
4785,False,226.17395045748424,928.103717651105,False
4786,True,204.71038575680436,1061.614355001911,False
4787,False,281.9565597582115,1123.1736647348448,True
4788,True,148.3415866199361,856.6412085424455,False
4789,True,223.4832697671757,1161.540405681202,True
4790,True,284.8036131231338,1375.527042452459,True
4791,True,346.34465042798297,1684.7651480433528,True
4792,False,183.89348079899878,682.166114678595,False
4793,False,394.78192184800696,1543.7105980470171,True
4794,True,253.2090678110336,1354.0493287105317,True
4795,False,184.9437462760668,711.7955288843749,False
4796,True,307.21417750276686,1626.3043795796927,True
4797,False,187.4141959712809,698.5317087907972,False
4798,True,275.36595106177015,1344.9152367946042,True
4799,False,424.0565272185863,1636.4087399600778,True
4800,False,271.11607752961146,924.4960088377107,False
4801,False,192.5170871445544,797.1292409784969,False
4802,True,207.70604235211695,1059.0118899180582,True
4803,False,170.61101130317013,686.3152425601608,False
4804,False,237.60063589019995,863.7938652062446,False
4805,True,272.6795077063884,1346.4451069632848,True
4806,False,253.09970145624737,1110.0911956774976,True
4807,True,242.71191736724273,1198.732337053437,True
4808,True,240.06562840645927,1204.534193016682,True
4809,False,356.8219314442692,1431.3169960179898,True
4810,True,205.3375422826271,947.414609965644,False
4811,True,265.0520470035356,1224.2922287655056,True
4812,True,178.7864178957617,1051.1467607076113,False
4813,False,263.21852390018637,1053.6905035498532,False
4814,False,338.3739013656019,1419.0714170315084,True
4815,True,154.60469630118197,823.1932664787624,False
4816,True,209.13681482116004,1148.60512661626,True
4817,True,181.8106076168579,1055.4636202142062,False
4818,True,324.4875735794465,1552.1506404395343,True
4819,True,216.96295534769632,1064.9235506472328,False
4820,False,202.24924764222982,845.6557254442739,False
4821,False,383.18271681630904,1457.2710188804854,True
4822,True,186.43656945120142,983.8569441557922,False
4823,False,144.71781175871806,596.634392864556,False
4824,True,367.46787193092115,1752.9370193709392,True
4825,False,211.97236671899233,839.1580422361175,False
4826,True,199.499877845365,1092.9312669024166,True
4827,True,181.11112326612957,881.6410267976911,False
4828,False,255.9328283212855,1108.56245479606,True
4829,False,156.6473537451095,536.155931984038,False
4830,False,270.0118012888307,1168.9842683425259,True
4831,False,259.28939189544633,1037.7564362551955,True
4832,False,310.3927657547036,1253.442386779828,True
4833,True,182.28485041638913,1052.8649932345938,True
4834,True,268.13686583980007,1427.7367745702961,True
4835,True,307.1780094278397,1505.578254749291,True
4836,False,254.51805616081273,997.6792411040483,False
4837,True,271.8650728916542,1362.380086897382,True
4838,False,166.44299211062116,724.9416810142137,False
4839,False,455.8217709631864,1746.5310830136123,True
4840,False,234.35811451087062,936.7800469928204,False
4841,True,237.56951275332628,1190.8851468560504,False
4842,False,145.98190160846048,586.3559455725685,False
4843,True,482.0343505659419,2118.5017720669857,True
4844,True,253.01467644556362,1463.56780588531,True
